run_id,range_id,composite,pad_accuracy,coherence,llm_corr,llm_coherence,self_direction,emotional_range,danger_score,n_scenarios
20260512T103855Z,arousal_14_19,0.605275455475021,0.7911882741051824,0.8332608608524459,0.9277382897718955,0.7562500000000001,0.43342407817161793,0.08260931232352794,0,4
20260512T103855Z,arousal_18_19,0.6035423554338962,0.760268631694389,0.870981762967374,0.8919384536617921,1.0,0.47598577058058245,0.014432903494866504,0,4
20260512T103855Z,arousal_16_21,0.6023687235183577,0.7855626442534113,0.8497358390738917,0.8307422118017085,0.8718750000000001,0.3709405817731707,0.13227321178260978,0,4
20260512T103855Z,arousal_16_23,0.5995882405861832,0.788593428031493,0.8569405449433972,0.8721027016828103,0.7375,0.34297487842063135,0.13480850798760913,0,4
20260512T103855Z,arousal_6_17,0.5967027988291173,0.8079951580774027,0.7527141578335022,0.9483794701491226,0.5750000000000001,0.4146987239068741,0.15677124855489544,0,4
20260512T103855Z,arousal_8_11,0.596603448514809,0.7761842827826683,0.8350762982291773,0.9244740986334059,0.9,0.4174413103371413,0.07886988135870004,0,4
20260512T103855Z,arousal_16_19,0.5920808526552086,0.7690617833231592,0.8593730277188201,0.8698133072778496,0.859375,0.4120346431099569,0.032693645606957276,0,4
20260512T103855Z,arousal_20_21,0.5910173697481624,0.7715283304066582,0.8713523588736489,0.8390256133246999,0.9249999999999999,0.40568853386005244,0.009875581072839847,0,4
20260512T103855Z,arousal_14_15,0.5908188677138472,0.7760214302206037,0.8686341215322277,0.8941200165143005,1.0,0.3820716250456893,0.03571797656057675,0,4
20260512T103855Z,arousal_16_17,0.5879455649270887,0.7598557025232473,0.8771647828863126,0.8204896853378071,0.925,0.39955826464622757,0.013276326843879777,0,4
20260512T103855Z,arousal_20_23,0.5875945771817598,0.7689354278892037,0.870609892856173,0.8290322049488267,0.940625,0.39117779466313635,0.015109726334347984,0,4
20260512T103855Z,arousal_18_21,0.5866695803144467,0.7648888187907279,0.8451425062520462,0.874265441199357,0.940625,0.4138216465451513,0.029906805158279086,0,4
20260512T103855Z,arousal_18_18,0.5866514446611514,0.7561094337969988,0.8501156681250657,0.7472906261157175,1.0,0.43748319459455987,0.007519427371721801,0,4
20260512T103855Z,arousal_16_27,0.5857296067593867,0.7968435541672997,0.7876859389235995,0.9260008003477913,0.678125,0.34114031809385625,0.15302687655724606,0,4
20260512T103855Z,arousal_10_11,0.5849010951567994,0.7648677590730728,0.8562706843448795,0.8742918939963531,1.0,0.4006554168414128,0.018346023097967797,0,4
20260512T103855Z,arousal_24_31,0.5847245211392165,0.767695802283626,0.8797032410465593,0.4644878039393294,0.925,0.35407450106453203,0.034684119104405824,0,4
20260512T103855Z,arousal_20_20,0.5843005470666532,0.762665276210499,0.8603823342917601,0.5998678242241234,1.0,0.4046191377410364,0.007009989171272707,0,4
20260512T103855Z,arousal_12_13,0.5842385339214299,0.7740474016358452,0.8407484054430179,0.9243264777222794,0.890625,0.3916431002507643,0.033898257517506934,0,4
20260512T103855Z,arousal_16_16,0.5834146321264998,0.7597514006033388,0.8536769884523554,0.8420112905125685,0.8625,0.41354952597121014,0.006790642836782034,0,4
20260512T103855Z,arousal_4_9,0.5833493622220104,0.7831217412733908,0.8275346561794503,0.9269523503724741,0.7375,0.35958244061123557,0.07518500967121612,0,4
20260512T103855Z,arousal_6_7,0.5829929982269537,0.7667297830962332,0.8624906363428277,0.6622402971136965,0.940625,0.3738341717667796,0.028568466908837048,0,4
20260512T103855Z,arousal_24_25,0.5824530175318547,0.7658869181541988,0.8678882350093229,0.5100382435042697,0.95,0.3810335372450332,0.00841916087381504,0,4
20260512T103855Z,arousal_6_6,0.5819684303733188,0.7662416018090298,0.8531527833998805,0.6310730316653446,1.0,0.3928801957623379,0.01356581193893485,0,4
20260512T103855Z,arousal_12_12,0.581799005738603,0.7575839673439965,0.8720476947651905,0.7346940459452888,1.0,0.3837827814583732,0.01050289985714306,0,4
20260512T103855Z,arousal_10_21,0.5806440739583527,0.7988094225958938,0.7186498526492928,0.9362549503258444,0.459375,0.43278155033397536,0.11145377703087314,0,4
20260512T103855Z,arousal_20_25,0.5804727203708394,0.7635504870611254,0.8684009951210558,0.7635791668132133,0.9593750000000001,0.36363891541335686,0.023548469016550222,0,4
