run_id,range_id,composite,pad_accuracy,coherence,llm_corr,llm_coherence,self_direction,emotional_range,danger_score,n_scenarios
20260512T103855Z,valence_4_9,0.7540284196211756,0.916841552246459,0.8519098132592187,0.9017035403856694,0.6111111111111112,0.408585216614582,0.7258574356493286,0,4
20260512T103855Z,valence_14_25,0.7518406872274818,0.9334232766066152,0.7259217825676363,0.8651554673885911,0.3666666666666667,0.3257459494042,1.0,94,4
20260512T103855Z,valence_6_11,0.7514127552880133,0.9273870687171866,0.83379729848099,0.9215529088010024,0.48333333333333334,0.35551675645907865,0.7900178882132851,0,4
20260512T103855Z,valence_18_23,0.7505506081340921,0.9269271936420547,0.8538408903506338,0.7887752605903652,0.8083333333333332,0.3726942042779058,0.7294555052321793,0,4
20260512T103855Z,valence_12_23,0.749116817519789,0.9284402334338422,0.7130033669386175,0.8959359445650437,0.39444444444444443,0.3371111200150154,1.0,98,4
20260512T103855Z,valence_16_19,0.747513290035011,0.9069468875249417,0.8482215238397116,0.8172350745761068,0.725,0.3589689240861856,0.7788581933124155,0,4
20260512T103855Z,valence_18_25,0.7463207906036158,0.9301031120178578,0.8138276418267181,0.8915477811533765,0.6222222222222222,0.39263660319977,0.737823645608422,25,4
20260512T103855Z,valence_4_15,0.7457542319601673,0.9068542997691471,0.7844852572014765,0.8973984754032458,0.2916666666666667,0.3078954361969598,0.9428141152909687,0,4
20260512T103855Z,valence_6_9,0.7442116663288354,0.9118416788153328,0.8582786549530533,0.9089925318933689,0.7111111111111111,0.40430807047496353,0.6720447881206394,0,4
20260512T103855Z,valence_10_21,0.7424592495252339,0.898406266682172,0.7465385981767718,0.9147914387851652,0.28888888888888886,0.31028397511933015,1.0,6,4
20260512T103855Z,valence_16_21,0.7423751924223361,0.9188771173304418,0.8072705237336899,0.9263220483453163,0.5694444444444444,0.3501793304373145,0.8041402730672302,0,4
20260512T103855Z,valence_10_13,0.7414787927321583,0.916583713539188,0.8316374748944455,0.9106247607810265,0.6972222222222222,0.37288671221052927,0.7324605882097928,0,4
20260512T103855Z,valence_18_21,0.7391591428100948,0.9120760317376976,0.8455279388994955,0.9191245540716986,0.711111111111111,0.41716030403654514,0.6453758231706213,0,4
20260512T103855Z,valence_8_19,0.7382615017622808,0.884376670771622,0.7539537684061499,0.855357119241986,0.35555555555555557,0.30316954126514384,1.0,2,4
20260512T103855Z,valence_18_29,0.7379107735000463,0.9339601209676474,0.7976598781578781,0.9071987493940217,0.5805555555555556,0.288364263827244,0.8456255836988605,37,4
20260512T103855Z,valence_16_27,0.7368195898957429,0.9268255922817249,0.7236263468124697,0.9422078638528818,0.5388888888888889,0.2879890391558745,0.9772370579157257,98,4
20260512T103855Z,valence_6_17,0.7332080220961819,0.9113450609305334,0.7790183168159894,0.8884054108074632,0.25,0.25532911561781435,0.9377553285322888,2,4
20260512T103855Z,valence_14_15,0.7315934531293397,0.9035506171783435,0.8591352394568205,0.878762402461357,0.7305555555555556,0.38115600425100815,0.6423594129899725,0,4
20260512T103855Z,valence_16_17,0.7277747280092686,0.9055721664575593,0.8712684597525806,0.9156711276479642,0.8083333333333333,0.4015003404495073,0.568056148286849,0,4
20260512T103855Z,valence_10_11,0.7192509383204274,0.9125410446295217,0.8557615107387159,0.8789720790541021,0.8361111111111111,0.42312690564126576,0.49998514857730714,0,4
20260512T103855Z,valence_18_19,0.7173910967930648,0.9009326554410368,0.8688624756175894,0.8382952659917036,0.8611111111111112,0.4213073453901028,0.49263401666019585,0,4
20260512T103855Z,valence_20_25,0.7133317629624142,0.9182709844324562,0.8448262090297329,0.704370376723471,0.9,0.348701467779772,0.5704696368203218,0,4
20260512T103855Z,valence_20_27,0.7126021146796213,0.925470333244847,0.7938689231666123,0.9259807994565057,0.7416666666666667,0.3285706164247245,0.6634629944107145,64,4
20260512T103855Z,valence_4_7,0.7091253736535995,0.9032007284042186,0.8509354026137572,0.6514890772843225,0.75,0.42507514263751545,0.46335825724021107,0,4
20260512T103855Z,valence_20_23,0.7045390796607081,0.9151730429592906,0.8701294534635939,0.8837810278443171,0.7944444444444445,0.3887492369551787,0.4283403203327729,0,4
20260512T103855Z,valence_12_13,0.6945072885251996,0.8868274467748125,0.8508179020455492,0.8064600555480774,0.8222222222222222,0.39930069088375597,0.44295807968064943,0,4
20260512T103855Z,valence_20_31,0.6938219415171177,0.9236610381250048,0.7667426859129748,0.9258813964483008,0.7305555555555555,0.3107050180429115,0.6234317389405237,61,4
20260512T103855Z,valence_8_9,0.6934396695945507,0.896956108926263,0.8598653831134436,0.847233199585223,0.7861111111111111,0.35725672268893166,0.4572745309404628,0,4
20260512T103855Z,valence_22_27,0.6904855513764546,0.9017080205628104,0.8690080990116062,0.715229998793243,0.8361111111111111,0.32856468001247646,0.4530641954304607,0,4
20260512T103855Z,valence_24_31,0.6891261271913125,0.8918760506047974,0.8393373968252555,0.561153226295927,0.7611111111111111,0.3540468684063962,0.4800465093543258,0,4
20260512T103855Z,valence_24_29,0.6869393970303627,0.8933752008495991,0.8535221519058088,0.5079497343919489,0.8111111111111111,0.3396130240368288,0.459531695257525,0,4
20260512T103855Z,valence_22_29,0.6856459957314008,0.9053424040215636,0.8262932524325126,0.8063367443789845,0.8166666666666667,0.34181471142122966,0.4702827970627835,0,4
20260512T103855Z,valence_22_25,0.6814337948678101,0.9046119983435722,0.8736710164410535,0.5358518053892471,0.8416666666666666,0.3611619403638356,0.34171115796618023,0,4
20260512T103855Z,valence_14_14,0.6737282410256176,0.891758060699438,0.8691326837734765,0.7453880636246745,0.8944444444444444,0.385366440063446,0.29647693171444034,0,4
20260512T103855Z,valence_24_27,0.6732854562780641,0.8941947171060742,0.8455773359535786,0.44617273144573655,0.8305555555555555,0.38536207502386677,0.32821164350178356,0,4
20260512T103855Z,valence_6_7,0.6668879016584742,0.8892336559688132,0.8605158188901048,0.46709269637690276,0.8972222222222221,0.3973752004770472,0.25883346589364775,0,4
20260512T103855Z,valence_16_16,0.6637305025546291,0.8832927790263059,0.8773350613293351,0.7290515884894114,0.9055555555555556,0.37948790258044895,0.24758848495233865,0,4
